Organism/Name	TaxID	BioProject_Accession	BioProject_ID	Group	SubGroup	Size_(Mb)	GC%	Assembly_Accession	Chromosomes	Organelles	Plasmids	WGS	Scaffolds	Genes	Proteins	Release_Date	Modify_Date	Status	Center	BioSample_Accession
Wasmannia_auropunctata	64793	PRJDB3443	274755	Animals	Insects	324.12	39.9	GCA_000956235.1	-	-	-	BBSV01	77788	15103	24085	2015/02/05	2015/02/05	Scaffold	Okinawa_Institute_of_Science_and_Technology	SAMD00024919
Anopheles_punctulatus	30068	PRJNA248827	248827	Animals	Insects	146.157	45.3	GCA_000956255.1	-	-	-	JXXA01	-	-	-	2015/03/19	2015/03/19	Contig	Cleveland_Clinic_Foundation	SAMN02803809
Anopheles_koliensis	30065	PRJNA248827	248827	Animals	Insects	151.11	45.1	GCA_000956275.1	-	-	-	JXXB01	-	-	-	2015/03/19	2015/03/19	Contig	Cleveland_Clinic_Foundation	SAMN02803811
Plasmodium_fragile	5857	PRJNA67411	67411	Protists	Apicomplexans	25.9145	42.1	GCA_000956335.1	-	-	-	JOOM01	248	5744	5672	2014/06/25	2015/03/20	Scaffold	Broad_Institute	SAMN00013493
Propithecus_coquereli	379532	PRJNA251429	251429	Animals	Mammals	2798.15	43.2	GCA_000956105.1	-	1	-	JZKE01	22539	22836	28194	2015/03/17	2015/03/23	Scaffold	Baylor_College_of_Medicine	SAMN03121823
Strongylocentrotus_purpuratus	7668	PRJNA56067	56067	Animals	Other_Animals	990.915	38.3	GCA_000002235.3	-	1	-	AAGJ05	31897	31871	35804	2005/03/11	2015/03/10	Scaffold	NCBI	SAMN00829422
Athelia_rolfsii	39291	PRJNA259929	259929	Fungi	Basidiomycetes	59.7237	46.4	GCA_000961905.1	-	-	-	JZWR01	-	-	-	2015/03/24	2015/03/24	Contig	Junagadh_Agricultural_University	SAMN03388249
Sporothrix_schenckii_1099-18	1397361	PRJNA218070	218070	Fungi	Ascomycetes	32.3751	55	GCA_000961545.1	-	-	-	AXCR01	16	10432	10293	2015/03/24	2015/03/24	Contig	LNCC	SAMN03199974
Albugo_candida	65357	PRJNA275653	275653	Protists	Other_Protists	32.7215	43.1	GCA_000961115.1	-	-	-	JZXB01	-	-	-	2015/03/24	2015/03/24	Contig	The_Sainsbury_Laboratory	SAMN03352093
Blastocystis_sp._subtype_2	944160	PRJNA275573	275573	Protists	Other_Protists	12.6931	54	GCA_000963365.1	-	-	-	JZRJ01	969	-	-	2015/03/25	2015/03/25	Scaffold	Statens_Serum_Institut	SAMN03350146
Blastocystis_sp._subtype_3	944168	PRJNA275575	275575	Protists	Other_Protists	11.6514	52	GCA_000963385.1	-	-	-	JZRK01	917	-	-	2015/03/25	2015/03/25	Scaffold	Statens_Serum_Institut	SAMN03350147
Blastocystis_sp._subtype_4	944170	PRJNA275577	275577	Protists	Other_Protists	11.5409	39.9	GCA_000963395.1	-	-	-	JZRL01	849	-	-	2015/03/25	2015/03/25	Scaffold	Statens_Serum_Institut	SAMN03350148
Blastocystis_sp._subtype_6	944208	PRJNA275578	275578	Protists	Other_Protists	15.4178	43.1	GCA_000963415.1	-	-	-	JZRM01	879	-	-	2015/03/25	2015/03/25	Scaffold	Statens_Serum_Institut	SAMN03350149
Blastocystis_sp._subtype_8	429571	PRJNA275580	275580	Protists	Other_Protists	12.239	39.7	GCA_000963455.1	-	-	-	JZRN01	947	-	-	2015/03/25	2015/03/25	Scaffold	Statens_Serum_Institut	SAMN03350150
Blastocystis_sp._subtype_9	1544353	PRJNA275581	275581	Protists	Other_Protists	11.7149	43	GCA_000963465.1	-	-	-	JZRO01	871	-	-	2015/03/25	2015/03/25	Scaffold	Statens_Serum_Institut	SAMN03350151
Caenorhabditis_tropicalis	1561998	PRJNA53597	53597	Animals	Roundworms	79.3214	38.1	GCA_000186765.1	-	-	-	AEKS01	665	-	-	2011/01/19	2014/08/06	Scaffold	The_Genome_Center,__Washington_University_School_of_Medicine,_St_Louis,_MO	SAMN02953784
Trichoderma_atroviride	63577	PRJNA274764	274764	Fungi	Ascomycetes	36.4032	49.7	GCA_000963795.1	-	-	-	JZUQ01	131	-	-	2015/03/26	2015/05/28	Scaffold	Wageningen_UR	SAMN03349548
Aspergillus_oryzae_RIB40	510516	PRJNA277168	277168	Fungi	Ascomycetes	37.0643	48.3	GCA_000965245.1	-	-	-	JZJM01	120	-	-	2015/03/27	2015/03/27	Scaffold	National_Institute_of_Advanced_Industrial_Science_and_Technology,_AIST	SAMN03379015
Cucumis_sativus	3659	PRJNA33619	33619	Plants	Land_Plants	195.669	32.7251	GCA_000004075.2	14	4	-	ACHR02	190	40499	51101	2009/10/20	2014/10/27	Chromosome	The_Cucumber_Genome_Initiative	SAMN02953750
Clupea_harengus	7950	PRJNA265919	265919	Animals	Fishes	807.712	44.5001	GCA_000966335.1	-	1	-	JZKK01	6915	25434	28335	2015/03/30	2015/03/30	Scaffold	BGI	SAMN03154066
Fusarium_graminearum	5518	PRJNA274567	274567	Fungi	Ascomycetes	36.4903	48.4	GCA_000966635.1	-	-	-	LAJZ01	869	-	-	2015/03/31	2016/03/16	Scaffold	Agriculture_&_Agri-Food_Canada	SAMN03329223
Fusarium_graminearum	5518	PRJNA274567	274567	Fungi	Ascomycetes	36.5671	48.3	GCA_000966645.1	-	-	-	LAKA01	486	-	-	2015/03/31	2016/03/16	Scaffold	Agriculture_&_Agri-Food_Canada	SAMN03329222
Picea_glauca	3330	PRJNA242552	242552	Plants	Land_Plants	26936.2	38.2	GCA_000966675.1	-	-	-	JZKD01	3353683	-	-	2015/03/13	2015/03/13	Scaffold	SMarTForests_Consortium	SAMN02736787
Zymoseptoria_brevis	1047168	PRJNA273516	273516	Fungi	Ascomycetes	31.9143	52.6	GCA_000966595.1	-	-	-	LAFY01	-	10566	10566	2015/03/31	2015/05/05	Contig	Christian-Albrechts_University_of_Kiel	SAMN03294124
Fusarium_sp._JS626	1580211	PRJNA269534	269534	Fungi	Ascomycetes	42.8669	48.2	GCA_000966865.1	-	-	-	JWIV01	63	-	-	2015/03/31	2015/03/31	Scaffold	Seoul_National_University	SAMN03253721
Fusarium_sp._JS1030	1580212	PRJNA269535	269535	Fungi	Ascomycetes	53.7483	51.7	GCA_000966855.1	-	-	-	JWIW01	107	-	-	2015/03/31	2015/03/31	Scaffold	Seoul_National_University	SAMN03253722
Xylaria_sp._JS573	1580213	PRJNA269533	269533	Fungi	Ascomycetes	40.8865	52.6	GCA_000966885.1	-	-	-	JWIU01	100	-	-	2015/03/31	2015/03/31	Scaffold	Seoul_National_University	SAMN03253720
Hirsutella_minnesotensis_3608	1043627	PRJNA67943	67943	Fungi	Ascomycetes	51.1111	52	GCA_000956045.1	-	-	-	JPUM01	736	12700	12700	2015/03/18	2015/04/01	Scaffold	Institute_of_Microbiology,_Chinese_Academy_of_Sciences	SAMN02777955
Hanseniaspora_uvarum_DSM_2768	1246595	PRJNA178141	178141	Fungi	Ascomycetes	9.50366	32.6	GCA_000968475.1	-	-	-	APLS01	335	3169	3043	2015/04/02	2015/04/02	Contig	University_of_Osnabrück	SAMN01885404
Eremothecium_gossypii_FDAG1	1034331	PRJNA39549	39549	Fungi	Ascomycetes	9.15715	51.678	GCA_000968835.1	7	1	-	-	8	5378	4774	2012/01/27	2012/01/27	Complete_Genome	Biozentrum,_University_of_Basel,_Switzerland	-
Pristionchus_pacificus	54126	PRJNA12644	12644	Animals	Roundworms	133.114	42.7	GCA_000180635.2	-	-	-	ABKE02	-	16763	16763	2009/01/07	2015/04/03	Contig	Washington_University_(WashU)	SAMN02953718
Rasamsonia_emersonii_CBS_393.64	1408163	PRJNA222976	222976	Fungi	Ascomycetes	28.2488	50.6	GCA_000968595.1	-	-	-	LASV01	862	9843	9843	2015/04/03	2015/04/03	Contig	DSM_Bio-based_Products_&_Services_B.V.	SAMN03453569
Thielaviopsis_punctulata	72032	PRJNA273322	273322	Fungi	Ascomycetes	28.1177	48.3	GCA_000968615.1	-	-	-	LAEV01	2315	5296	5296	2015/04/03	2015/04/03	Scaffold	University_of_Illinois	SAMN03290661
Magnaporthe_oryzae_MG01	1419113	PRJNA227170	227170	Fungi	Ascomycetes	38.9991	51.1	GCA_000969745.1	-	-	-	AYPX01	-	-	-	2015/04/06	2015/04/06	Contig	Centre_for_Cellular_and_Molecular_Plateforms	SAMN02397294
Ophiothrix_spiculata	1266684	PRJNA182997	182997	Animals	Other_Animals	2764.32	35.1	GCA_000969725.1	-	-	-	JXSR01	75696	-	-	2015/02/03	2015/03/27	Scaffold	Sea_Urchin_Genome_Sequencing_and_Analysis_Consortium	SAMN03108599
Penicillium_verrucosum	60171	PRJNA276626	276626	Fungi	Ascomycetes	31.1507	48.1	GCA_000970515.1	-	-	-	LAKW01	4207	-	-	2015/04/07	2015/04/07	Contig	Max_Rubner-Institut	SAMN03380771
Mus_musculus	10090	PRJNA11777	11777	Animals	Mammals	2803.57	41.9419	GCA_000001635.6	21	1	-	-	293	48444	78155	2004/09/02	2016/06/22	Chromosome	Universidad_de_Zaragoza	-
Rhodnius_prolixus	13249	PRJNA13648	13648	Animals	Insects	706.824	37.1	GCA_000181055.3	-	-	-	ACPB03	16537	-	-	2009/06/17	2015/04/08	Scaffold	Washington_University_Genome_Sequencing_Center	SAMN02953759
Kluyveromyces_marxianus_var._marxianus_KCTC_17555	1162310	PRJNA89605	89605	Fungi	Ascomycetes	10.9206	40.2	GCA_000299195.2	-	-	-	AKFM02	95	-	-	2012/09/24	2015/04/09	Scaffold	KRIBB	SAMN02981417
Eragrostis_tef	110835	PRJNA253673	253673	Plants	Land_Plants	607.318	45.5	GCA_000970635.1	-	-	-	LAPY01	13883	-	-	2015/04/08	2015/04/08	Scaffold	Tef_Genome_Sequencing_Initiative_Webpage	SAMN02872936
Anser_cygnoides_domesticus	381198	PRJNA183603	183603	Animals	Birds	1119.15	41.5001	GCA_000971095.1	-	1	-	AOGC01	7593	20800	31811	2015/04/08	2015/05/07	Scaffold	Anser_cygnoides_Genome_consortium	SAMN01830643
Botrytis_cinerea_B05.10	332648	PRJNA264284	264284	Fungi	Ascomycetes	42.6301	42.0028	GCA_000832945.1	18	-	-	-	18	-	-	2015/02/05	2015/02/05	Complete_Genome	Wageningen_University	SAMN03120630
Ixodes_ricinus	34613	PRJNA270959	270959	Animals	Other_Animals	391.986	44.9	GCA_000973045.1	-	-	-	JXMZ01	235644	-	-	2015/04/17	2015/11/18	Scaffold	Luxembourg_Institute_of_Health	SAMN03271898
Larimichthys_crocea	215358	PRJNA245366	245366	Animals	Fishes	678.922	41.4	GCA_000972845.1	-	-	-	JRPU01	6013	25400	25400	2015/04/16	2015/04/21	Scaffold	BGI	SAMN03092871
Fusarium_pseudograminearum	101028	PRJNA267062	267062	Fungi	Ascomycetes	37.2666	47.5377	GCA_000974265.1	4	-	-	JTGB01	11	-	-	2015/04/20	2015/04/21	Chromosome	CSIRO	SAMN03177499
Clonostachys_rosea	29856	PRJNA275071	275071	Fungi	Ascomycetes	55.4164	49.8	GCA_000963775.2	-	-	-	JYFM02	475	-	-	2015/03/26	2015/06/01	Scaffold	Chinese_Academy_of_Agricultural_Sciences	SAMN03339152
Saccharomyces_cerevisiae_YJM195	1294305	PRJNA189849	189849	Fungi	Ascomycetes	12.7855	38.584	GCA_000975585.1	16	1	-	-	17	7079	5373	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923115
Saccharomyces_cerevisiae_YJM244	1294306	PRJNA189850	189850	Fungi	Ascomycetes	12.9872	38.7162	GCA_000975615.1	16	1	1	-	18	7376	5329	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923116
Saccharomyces_cerevisiae_YJM1083	1292971	PRJNA188959	188959	Fungi	Ascomycetes	12.5085	38.4403	GCA_000975675.1	16	1	1	-	18	6756	5404	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01915326
Saccharomyces_cerevisiae_YJM1129	1293430	PRJNA189300	189300	Fungi	Ascomycetes	13.0872	38.7292	GCA_000975705.1	16	1	1	-	18	7642	5475	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01919312
Saccharomyces_cerevisiae_YJM193	1294304	PRJNA189848	189848	Fungi	Ascomycetes	13.0573	38.7046	GCA_000975765.1	16	1	1	-	18	7498	5411	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923114
Saccharomyces_cerevisiae_YJM248	1294307	PRJNA189851	189851	Fungi	Ascomycetes	12.0749	38.3103	GCA_000975795.1	16	1	1	-	18	6357	5391	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923117
Saccharomyces_cerevisiae_YJM270	1294308	PRJNA189852	189852	Fungi	Ascomycetes	12.3693	38.4916	GCA_000975825.1	16	1	-	-	17	6844	5427	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923118
Saccharomyces_cerevisiae_YJM320	947042	PRJNA189854	189854	Fungi	Ascomycetes	13.5229	38.8628	GCA_000975885.1	16	1	1	-	18	8021	5387	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923120
Saccharomyces_cerevisiae_YJM326	468558	PRJNA189855	189855	Fungi	Ascomycetes	12.4289	38.4206	GCA_000975915.1	16	1	1	-	18	6658	5416	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923121
Saccharomyces_cerevisiae_YJM428	947044	PRJNA189856	189856	Fungi	Ascomycetes	12.3275	38.3832	GCA_000975945.1	16	1	1	-	18	6533	5402	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923122
Saccharomyces_cerevisiae_YJM451	502869	PRJNA189858	189858	Fungi	Ascomycetes	12.3618	38.4282	GCA_000976005.1	16	1	1	-	18	6632	5405	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923124
Saccharomyces_cerevisiae_YJM453	1294311	PRJNA189859	189859	Fungi	Ascomycetes	12.6829	38.5863	GCA_000976035.1	16	1	1	-	18	7121	5393	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923125
Saccharomyces_cerevisiae_YJM456	1294312	PRJNA189860	189860	Fungi	Ascomycetes	12.3959	38.3736	GCA_000976065.1	16	1	1	-	18	6574	5476	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923126
Saccharomyces_cerevisiae_YJM470	1294313	PRJNA189861	189861	Fungi	Ascomycetes	12.5987	38.5302	GCA_000976095.1	16	1	-	-	17	6927	5395	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923127
Saccharomyces_cerevisiae_YJM541	1294314	PRJNA189862	189862	Fungi	Ascomycetes	12.9961	38.6752	GCA_000976125.1	16	1	1	-	18	7389	5398	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923128
Saccharomyces_cerevisiae_YJM555	1294316	PRJNA189864	189864	Fungi	Ascomycetes	13.3722	38.778	GCA_000976185.1	16	1	1	-	18	7802	5460	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923130
Saccharomyces_cerevisiae_YJM627	1294317	PRJNA189865	189865	Fungi	Ascomycetes	12.6266	38.5164	GCA_000976215.1	16	1	1	-	18	6936	5400	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923131
Saccharomyces_cerevisiae_YJM681	1294318	PRJNA189866	189866	Fungi	Ascomycetes	12.3273	38.4135	GCA_000976245.1	16	1	1	-	18	6584	5398	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923132
Saccharomyces_cerevisiae_YJM683	1294320	PRJNA189868	189868	Fungi	Ascomycetes	12.5361	38.4451	GCA_000976305.1	16	1	-	-	17	6815	5464	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923134
Saccharomyces_cerevisiae_YJM689	1294321	PRJNA189869	189869	Fungi	Ascomycetes	12.2975	38.4051	GCA_000976335.1	16	1	-	-	17	6576	5393	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923135
Saccharomyces_cerevisiae_YJM693	1294322	PRJNA189870	189870	Fungi	Ascomycetes	13.1562	38.7388	GCA_000976365.1	16	1	-	-	17	7541	5372	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923136
Saccharomyces_cerevisiae_YJM969	1294323	PRJNA189871	189871	Fungi	Ascomycetes	12.3221	38.453	GCA_000976395.1	16	1	1	-	18	6768	5455	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923137
Saccharomyces_cerevisiae_YJM972	1294324	PRJNA189872	189872	Fungi	Ascomycetes	12.972	38.6977	GCA_000976425.1	16	1	1	-	18	7492	5441	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923138
Saccharomyces_cerevisiae_YJM978	1294326	PRJNA189874	189874	Fungi	Ascomycetes	12.483	38.5278	GCA_000976485.1	16	1	1	-	18	6963	5448	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923140
Saccharomyces_cerevisiae_YJM981	1294327	PRJNA189875	189875	Fungi	Ascomycetes	12.9198	38.6855	GCA_000976515.1	16	1	1	-	18	7462	5479	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923141
Saccharomyces_cerevisiae_YJM984	1294328	PRJNA189876	189876	Fungi	Ascomycetes	13.0939	38.7573	GCA_000976545.1	16	1	1	-	18	7602	5424	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923142
Saccharomyces_cerevisiae_YJM996	1294332	PRJNA189880	189880	Fungi	Ascomycetes	12.7062	38.6105	GCA_000976665.1	16	1	1	-	18	7258	5476	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923146
Saccharomyces_cerevisiae_YJM1190	1294334	PRJNA189882	189882	Fungi	Ascomycetes	12.9423	38.662	GCA_000976725.1	16	1	1	-	18	7380	5441	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923148
Saccharomyces_cerevisiae_YJM1199	1294335	PRJNA189883	189883	Fungi	Ascomycetes	12.3567	38.38	GCA_000976755.1	16	1	1	-	18	6662	5471	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923149
Saccharomyces_cerevisiae_YJM1202	1294336	PRJNA189884	189884	Fungi	Ascomycetes	12.5711	38.4541	GCA_000976785.1	16	1	1	-	18	6785	5403	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923150
Saccharomyces_cerevisiae_YJM1248	1294340	PRJNA189888	189888	Fungi	Ascomycetes	12.6069	38.5184	GCA_000976905.1	16	1	-	-	17	6848	5319	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923154
Saccharomyces_cerevisiae_YJM1250	1294341	PRJNA189889	189889	Fungi	Ascomycetes	12.3537	38.4231	GCA_000976935.1	16	1	1	-	18	6525	5328	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923155
Saccharomyces_cerevisiae_YJM1273	1294343	PRJNA189891	189891	Fungi	Ascomycetes	12.6094	38.4976	GCA_000976995.1	16	1	-	-	17	6904	5471	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923157
Saccharomyces_cerevisiae_YJM1304	1294344	PRJNA189892	189892	Fungi	Ascomycetes	12.4187	38.4383	GCA_000977025.1	16	1	1	-	18	6661	5381	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923158
Saccharomyces_cerevisiae_YJM1418	1294368	PRJNA189916	189916	Fungi	Ascomycetes	12.5052	38.4703	GCA_000977745.1	16	1	-	-	17	6772	5426	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923182
Saccharomyces_cerevisiae_YJM1443	1294373	PRJNA189921	189921	Fungi	Ascomycetes	12.2603	38.367	GCA_000977895.1	16	1	-	-	17	6397	5289	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923187
Saccharomyces_cerevisiae_YJM1444	1294374	PRJNA189922	189922	Fungi	Ascomycetes	12.4269	38.4086	GCA_000977925.1	16	1	-	-	17	6581	5366	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923188
Saccharomyces_cerevisiae_YJM1447	1294375	PRJNA189923	189923	Fungi	Ascomycetes	12.1159	38.2497	GCA_000977955.1	16	1	-	-	17	6302	5227	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923189
Saccharomyces_cerevisiae_YJM1463	1294378	PRJNA189926	189926	Fungi	Ascomycetes	13.4375	38.896	GCA_000978045.1	16	1	1	-	18	7961	5372	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923192
Saccharomyces_cerevisiae_YJM1478	1294380	PRJNA189928	189928	Fungi	Ascomycetes	12.6776	38.545	GCA_000978105.1	16	1	1	-	18	6997	5414	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923194
Saccharomyces_cerevisiae_YJM1479	1294381	PRJNA189929	189929	Fungi	Ascomycetes	12.4809	38.4191	GCA_000978135.1	16	1	1	-	18	6709	5413	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923195
Saccharomyces_cerevisiae_YJM1526	1294382	PRJNA189930	189930	Fungi	Ascomycetes	12.5382	38.5058	GCA_000978165.1	16	1	1	-	18	6862	5363	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923196
Saccharomyces_cerevisiae_YJM1527	1294383	PRJNA189931	189931	Fungi	Ascomycetes	12.7997	38.6012	GCA_000978195.1	16	1	1	-	18	7112	5402	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923197
Saccharomyces_cerevisiae_YJM1549	1294384	PRJNA189932	189932	Fungi	Ascomycetes	13.2595	38.7826	GCA_000978225.1	16	1	-	-	17	7739	5452	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923198
Saccharomyces_cerevisiae_YJM1573	1294385	PRJNA189933	189933	Fungi	Ascomycetes	12.301	38.3554	GCA_000978255.1	16	1	-	-	17	6531	5458	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923199
Saccharomyces_cerevisiae_YJM1574	1294386	PRJNA189934	189934	Fungi	Ascomycetes	12.4702	38.4671	GCA_000978285.1	16	1	1	-	18	6738	5359	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923200
Saccharomyces_cerevisiae_YJM1592	1294387	PRJNA189935	189935	Fungi	Ascomycetes	12.3806	38.459	GCA_000978315.1	16	1	-	-	17	6742	5393	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923201
Saccharomyces_cerevisiae_YJM1615	1294388	PRJNA189936	189936	Fungi	Ascomycetes	12.651	38.5248	GCA_000978345.1	16	1	1	-	18	6940	5412	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923202
Sesamum_indicum	4182	PRJNA219369	219369	Plants	Land_Plants	340.464	35	GCA_000975565.1	-	-	-	JPLX01	76023	-	-	2015/04/22	2015/04/22	Scaffold	National_Bureau_of_Plant_Genetic_Resources	SAMN02357081
Saccharina_japonica	88149	PRJNA272647	272647	Other	Other	543.426	49.6	GCA_000978595.1	-	-	-	JXRI01	13327	-	-	2015/04/22	2015/06/25	Scaffold	Beijing_Institutes_of_Life_Science,_Chinese_Academy_of_Sciences	SAMN03284653
Ipomoea_trifida	35884	PRJDB3230	279570	Plants	Land_Plants	512.991	40.1	GCA_000978395.1	-	-	-	BBOG01	77400	-	-	2015/03/27	2015/10/21	Scaffold	Kazusa_DNA_Research_Institute	SAMD00020908
Saccharomyces_cerevisiae_YJM1311	1294346	PRJNA189894	189894	Fungi	Ascomycetes	12.5773	38.5021	GCA_000977085.1	16	1	1	-	18	6880	5438	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923160
Saccharomyces_cerevisiae_YJM1332	1294348	PRJNA189896	189896	Fungi	Ascomycetes	12.3026	38.4253	GCA_000977145.1	16	1	1	-	18	6711	5463	2015/02/23	2015/04/09	Chromosome	Duke_University	SAMN01923162
Saccharomyces_cerevisiae_YJM1338	1294350	PRJNA189898	189898	Fungi	Ascomycetes	12.2815	38.3896	GCA_000977205.1	16	1	1	-	18	6543	5423	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923164
Saccharomyces_cerevisiae_YJM1341	1294351	PRJNA189899	189899	Fungi	Ascomycetes	12.5081	38.5323	GCA_000977235.1	16	1	1	-	18	6931	5445	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923165
Saccharomyces_cerevisiae_YJM1355	1294353	PRJNA189901	189901	Fungi	Ascomycetes	12.9034	38.613	GCA_000977295.1	16	1	1	-	18	7180	5371	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923167
Saccharomyces_cerevisiae_YJM1356	1294354	PRJNA189902	189902	Fungi	Ascomycetes	12.6028	38.5377	GCA_000977325.1	16	1	1	-	18	7038	5465	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923168
Saccharomyces_cerevisiae_YJM1383	1294356	PRJNA189904	189904	Fungi	Ascomycetes	12.6305	38.5099	GCA_000977385.1	16	1	1	-	18	6885	5427	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923170
Saccharomyces_cerevisiae_YJM1385	1294357	PRJNA189905	189905	Fungi	Ascomycetes	13.0244	38.6267	GCA_000977415.1	16	1	-	-	17	7280	5442	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923171
Saccharomyces_cerevisiae_YJM1386	1294358	PRJNA189906	189906	Fungi	Ascomycetes	12.6431	38.5217	GCA_000977445.1	16	1	1	-	18	6875	5378	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923172
Saccharomyces_cerevisiae_YJM1388	1294360	PRJNA189908	189908	Fungi	Ascomycetes	12.5426	38.5256	GCA_000977505.1	16	1	-	-	17	6935	5398	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923174
Saccharomyces_cerevisiae_YJM1389	1294361	PRJNA189909	189909	Fungi	Ascomycetes	12.2761	38.4162	GCA_000977535.1	16	1	-	-	17	6591	5386	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923175
Saccharomyces_cerevisiae_YJM1399	1294362	PRJNA189910	189910	Fungi	Ascomycetes	12.4163	38.4199	GCA_000977565.1	16	1	-	-	17	6488	5228	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923176
Saccharomyces_cerevisiae_YJM1400	1294363	PRJNA189911	189911	Fungi	Ascomycetes	12.4168	38.3889	GCA_000977595.1	16	1	1	-	18	6623	5415	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923177
Saccharomyces_cerevisiae_YJM1401	1294364	PRJNA189912	189912	Fungi	Ascomycetes	12.2356	38.3392	GCA_000977625.1	16	1	1	-	18	6386	5362	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923178
Saccharomyces_cerevisiae_YJM1402	1294365	PRJNA189913	189913	Fungi	Ascomycetes	12.6222	38.5049	GCA_000977655.1	16	1	-	-	17	6924	5457	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923179
Saccharomyces_cerevisiae_YJM1415	1294366	PRJNA189914	189914	Fungi	Ascomycetes	12.8709	38.6835	GCA_000977685.1	16	1	1	-	18	7422	5469	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923180
Saccharomyces_cerevisiae_YJM1433	1294370	PRJNA189918	189918	Fungi	Ascomycetes	12.5725	38.5182	GCA_000977805.1	16	1	1	-	18	6920	5386	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923184
Saccharomyces_cerevisiae_YJM1434	1294371	PRJNA189919	189919	Fungi	Ascomycetes	12.5942	38.5119	GCA_000977835.1	16	1	-	-	17	6865	5470	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923185
Saccharomyces_cerevisiae_YJM1439	1294372	PRJNA189920	189920	Fungi	Ascomycetes	12.9559	38.684	GCA_000977865.1	16	1	-	-	17	7351	5377	2015/02/24	2015/04/09	Chromosome	Duke_University	SAMN01923186
